timestamp,open,high,low,close,volume
2023-07-23 15:30:00,29894.01,29902.02,29894.0,29894.41,40.12242
2023-07-23 15:45:00,29894.4,29899.57,29888.38,29897.64,69.70832
2023-07-23 16:00:00,29897.64,29950.0,29897.63,29937.91,165.56869
2023-07-23 16:15:00,29937.9,29937.91,29912.74,29919.3,91.47471
2023-07-23 16:30:00,29919.31,29952.98,29910.4,29952.01,199.27578
2023-07-23 16:45:00,29952.0,29972.0,29934.0,29954.12,146.00327
2023-07-23 17:00:00,29954.12,29963.43,29936.53,29963.43,142.24151
2023-07-23 17:15:00,29963.43,29999.0,29956.0,29978.7,264.10606
2023-07-23 17:30:00,29978.7,29992.62,29958.0,29972.0,131.56213
2023-07-23 17:45:00,29972.0,30130.0,29971.99,30118.49,777.77838
2023-07-23 18:00:00,30118.5,30190.05,30077.55,30099.65,813.30724
2023-07-23 18:15:00,30099.65,30139.99,30099.64,30118.15,273.30001
2023-07-23 18:30:00,30118.16,30173.18,30118.15,30157.99,325.42977
2023-07-23 18:45:00,30158.0,30292.02,30157.99,30248.01,942.78286
2023-07-23 19:00:00,30248.01,30348.31,30248.0,30299.69,913.37528
2023-07-23 19:15:00,30299.7,30350.0,30155.0,30186.0,786.46476
2023-07-23 19:30:00,30185.99,30235.43,30075.09,30078.12,536.58696
2023-07-23 19:45:00,30078.13,30097.56,30015.38,30093.12,469.7578
2023-07-23 20:00:00,30093.12,30139.99,30093.12,30127.02,239.27125
2023-07-23 20:15:00,30127.02,30140.0,30095.7,30114.0,218.48904
2023-07-23 20:30:00,30114.0,30120.97,30095.0,30111.99,144.26309
2023-07-23 20:45:00,30112.0,30143.5,30108.01,30143.49,84.216
2023-07-23 21:00:00,30143.49,30143.5,30064.23,30088.36,229.9313
2023-07-23 21:15:00,30088.37,30098.7,30041.68,30042.24,174.00791
2023-07-23 21:30:00,30042.23,30042.24,29920.37,29968.51,409.7441
2023-07-23 21:45:00,29968.5,29995.0,29930.0,29955.24,188.17957
2023-07-23 22:00:00,29955.24,30024.84,29944.6,30010.0,142.23986
2023-07-23 22:15:00,30009.99,30020.0,30000.0,30015.01,109.84743
2023-07-23 22:30:00,30015.0,30034.21,30013.93,30025.0,180.22635
2023-07-23 22:45:00,30024.99,30042.58,30013.59,30013.59,107.24757
2023-07-23 23:00:00,30013.6,30074.65,30013.59,30059.14,225.46337
2023-07-23 23:15:00,30059.13,30081.81,30059.13,30065.6,103.45421
2023-07-23 23:30:00,30065.61,30074.47,30055.0,30061.99,87.57556
2023-07-23 23:45:00,30062.0,30097.49,30055.41,30083.75,110.82874
2023-07-24 00:00:00,30083.75,30099.58,30060.74,30072.29,191.28817
2023-07-24 00:15:00,30072.28,30098.0,30068.57,30080.02,101.61724
2023-07-24 00:30:00,30080.01,30080.02,30060.97,30076.01,128.07358
2023-07-24 00:45:00,30076.01,30076.01,30008.0,30010.01,187.53575
2023-07-24 01:00:00,30010.01,30021.18,29947.6,29978.01,322.3256
2023-07-24 01:15:00,29978.01,29980.0,29934.0,29944.57,244.92585
2023-07-24 01:30:00,29944.58,29956.0,29859.0,29878.8,549.33391
2023-07-24 01:45:00,29878.8,29925.0,29868.0,29915.99,294.63373
2023-07-24 02:00:00,29916.0,29916.0,29811.92,29812.0,468.35954
2023-07-24 02:15:00,29812.0,29831.99,29771.2,29785.47,612.29228
2023-07-24 02:30:00,29785.47,29796.0,29760.0,29780.93,312.20311
2023-07-24 02:45:00,29780.93,29815.0,29777.23,29799.63,210.73088
2023-07-24 03:00:00,29799.63,29799.64,29703.92,29750.52,482.47483
2023-07-24 03:15:00,29750.51,29760.72,29711.39,29711.39,216.41573
2023-07-24 03:30:00,29711.39,29735.36,29682.78,29693.75,360.88266
2023-07-24 03:45:00,29693.75,29723.32,29669.83,29716.01,272.63366
2023-07-24 04:00:00,29716.0,29744.83,29660.0,29743.85,412.31777
2023-07-24 04:15:00,29743.85,29795.98,29723.28,29774.99,273.67282
2023-07-24 04:30:00,29774.98,29799.43,29757.61,29783.51,257.3326
2023-07-24 04:45:00,29783.52,29801.23,29772.57,29794.0,112.21469
2023-07-24 05:00:00,29794.0,29794.01,29756.71,29770.34,145.10154
2023-07-24 05:15:00,29770.34,29819.0,29746.41,29811.57,365.98556
2023-07-24 05:30:00,29811.57,29813.99,29783.52,29788.0,157.77807
2023-07-24 05:45:00,29788.0,29799.92,29786.55,29799.92,199.79784
2023-07-24 06:00:00,29799.91,29799.92,29769.1,29775.99,249.76596
2023-07-24 06:15:00,29776.0,29798.22,29765.0,29793.48,193.28376
2023-07-24 06:30:00,29793.48,29793.48,29779.68,29779.69,139.42225
2023-07-24 06:45:00,29779.69,29795.64,29778.46,29778.46,254.83436
2023-07-24 07:00:00,29778.46,29792.34,29731.0,29749.99,285.98036
2023-07-24 07:15:00,29750.0,29811.32,29749.99,29806.01,212.44843
2023-07-24 07:30:00,29806.01,29857.48,29782.49,29846.55,354.41775
2023-07-24 07:45:00,29846.55,29870.0,29818.5,29828.0,225.38327
2023-07-24 08:00:00,29828.0,29832.54,29810.87,29822.0,176.55052
2023-07-24 08:15:00,29822.0,29822.01,29790.69,29820.5,147.98645
2023-07-24 08:30:00,29820.5,29820.51,29761.04,29770.56,244.41082
2023-07-24 08:45:00,29770.55,29778.74,29754.85,29756.01,126.4478
2023-07-24 09:00:00,29756.0,29764.83,29744.01,29746.73,275.57809
2023-07-24 09:15:00,29746.74,29767.27,29740.79,29740.79,234.74574
2023-07-24 09:30:00,29740.79,29752.52,29700.98,29701.35,340.23961
2023-07-24 09:45:00,29701.34,29703.19,29000.0,29178.01,4962.78108
2023-07-24 10:00:00,29178.0,29355.09,29116.16,29312.23,1714.19359
2023-07-24 10:15:00,29312.23,29383.11,29276.01,29366.75,1292.34654
2023-07-24 10:30:00,29366.76,29367.92,29258.9,29302.42,783.92978
2023-07-24 10:45:00,29302.42,29335.0,29289.75,29324.01,847.54245
2023-07-24 11:00:00,29324.0,29330.69,29307.35,29324.01,309.754
2023-07-24 11:15:00,29324.0,29326.59,29276.88,29276.88,442.4262
2023-07-24 11:30:00,29276.89,29309.46,29222.34,29265.0,507.66102
2023-07-24 11:45:00,29265.0,29280.0,29247.86,29269.99,226.77502
2023-07-24 12:00:00,29269.99,29270.0,29168.67,29195.28,670.29756
2023-07-24 12:15:00,29195.28,29233.12,29164.0,29182.0,601.63733
2023-07-24 12:30:00,29181.99,29227.55,29174.0,29189.09,433.33058
2023-07-24 12:45:00,29189.09,29262.0,29184.52,29232.0,414.17234
2023-07-24 13:00:00,29231.99,29249.77,29199.93,29230.0,297.88459
2023-07-24 13:15:00,29230.0,29240.0,29214.35,29214.83,230.28613
2023-07-24 13:30:00,29214.84,29255.0,29186.86,29188.82,345.40804
2023-07-24 13:45:00,29188.81,29205.65,29112.0,29180.0,781.32586
2023-07-24 14:00:00,29179.99,29191.04,29077.07,29164.01,892.15981
2023-07-24 14:15:00,29164.02,29164.02,29064.08,29088.63,888.38834
2023-07-24 14:30:00,29088.62,29170.77,29032.0,29148.96,1085.41803
2023-07-24 14:45:00,29148.96,29185.0,29025.01,29043.38,575.70853
2023-07-24 15:00:00,29043.38,29104.98,28861.9,29032.32,2907.42265
2023-07-24 15:15:00,29032.31,29140.0,28990.29,29104.99,861.21335
2023-07-24 15:30:00,29105.0,29108.0,29032.46,29048.14,457.01496
2023-07-24 15:45:00,29048.13,29096.0,29048.13,29093.78,400.00117
2023-07-24 16:00:00,29093.78,29130.0,29066.39,29070.79,604.06093
2023-07-24 16:15:00,29070.8,29103.15,29026.0,29096.8,407.79312
2023-07-24 16:30:00,29096.8,29151.46,29080.0,29107.99,423.47022
2023-07-24 16:45:00,29108.0,29127.63,29080.0,29107.54,192.42944
2023-07-24 17:00:00,29107.55,29120.0,29074.07,29106.02,220.49784
2023-07-24 17:15:00,29106.02,29124.13,29094.41,29106.0,159.62436
2023-07-24 17:30:00,29105.99,29112.26,29039.0,29048.31,300.62029
2023-07-24 17:45:00,29048.31,29080.31,29014.59,29039.74,282.75742
2023-07-24 18:00:00,29039.75,29049.66,29000.0,29041.35,229.93319
2023-07-24 18:15:00,29041.36,29071.17,29006.05,29066.28,190.91961
2023-07-24 18:30:00,29066.28,29097.99,29066.27,29084.84,191.93199
2023-07-24 18:45:00,29084.84,29137.65,29082.0,29124.26,307.24205
2023-07-24 19:00:00,29124.25,29157.15,29118.0,29139.44,277.85641
2023-07-24 19:15:00,29139.44,29150.12,29128.0,29138.0,202.03276
2023-07-24 19:30:00,29138.0,29153.34,29115.29,29120.0,177.01201
2023-07-24 19:45:00,29120.0,29130.75,29102.0,29117.99,195.44473
2023-07-24 20:00:00,29117.99,29141.8,29108.13,29125.09,171.36467
2023-07-24 20:15:00,29125.08,29134.01,29121.34,29133.54,96.75882
2023-07-24 20:30:00,29133.54,29151.05,29090.36,29107.79,151.02545
2023-07-24 20:45:00,29107.79,29149.16,29107.78,29149.15,151.98369
2023-07-24 21:00:00,29149.16,29156.54,29130.14,29132.0,164.44055
2023-07-24 21:15:00,29131.99,29168.0,29130.0,29164.03,109.52364
2023-07-24 21:30:00,29164.02,29195.73,29160.61,29169.0,154.74344
2023-07-24 21:45:00,29169.0,29169.0,29149.66,29167.05,74.95856
2023-07-24 22:00:00,29167.04,29194.7,29167.04,29188.44,204.86582
2023-07-24 22:15:00,29188.44,29188.44,29148.57,29160.0,114.18305
2023-07-24 22:30:00,29160.0,29168.49,29152.93,29159.81,123.2681
2023-07-24 22:45:00,29159.81,29161.25,29143.26,29161.25,77.13104
2023-07-24 23:00:00,29161.24,29182.0,29161.24,29178.0,95.83726
2023-07-24 23:15:00,29178.01,29210.0,29178.0,29189.45,130.10957
2023-07-24 23:30:00,29189.45,29189.45,29173.52,29173.53,101.03656
2023-07-24 23:45:00,29173.52,29189.95,29173.52,29176.5,73.63879
2023-07-25 00:00:00,29176.5,29177.67,29153.42,29166.44,210.04694
2023-07-25 00:15:00,29166.44,29183.34,29155.9,29176.01,137.24653
2023-07-25 00:30:00,29176.01,29182.83,29110.66,29122.45,251.50366
2023-07-25 00:45:00,29122.46,29136.41,29095.95,29112.86,179.79262
2023-07-25 01:00:00,29112.87,29114.0,29066.08,29073.31,253.27792
2023-07-25 01:15:00,29073.3,29085.99,29053.49,29067.78,248.40247
2023-07-25 01:30:00,29067.78,29071.0,29047.65,29059.57,146.5707
2023-07-25 01:45:00,29059.57,29085.86,29059.56,29081.99,169.37236
2023-07-25 02:00:00,29082.0,29086.92,29068.0,29081.67,251.71369
2023-07-25 02:15:00,29081.68,29115.82,29081.67,29114.53,268.66319
2023-07-25 02:30:00,29114.54,29170.71,29114.53,29160.02,235.11047
2023-07-25 02:45:00,29160.02,29169.69,29126.19,29130.0,130.61577
2023-07-25 03:00:00,29130.0,29149.47,29118.34,29128.2,282.09417
2023-07-25 03:15:00,29128.21,29137.09,29082.85,29095.08,220.57128
2023-07-25 03:30:00,29095.08,29108.0,29091.17,29107.66,74.54652
2023-07-25 03:45:00,29107.66,29120.84,29098.8,29111.0,126.14517
2023-07-25 04:00:00,29111.0,29122.81,29106.57,29114.45,116.89381
2023-07-25 04:15:00,29114.45,29116.21,29081.99,29083.99,156.77188
2023-07-25 04:30:00,29083.99,29098.31,29074.55,29077.5,95.04052
2023-07-25 04:45:00,29077.49,29089.47,29075.6,29089.46,138.25752
2023-07-25 05:00:00,29089.46,29103.45,29089.46,29103.44,146.30027
2023-07-25 05:15:00,29103.44,29110.75,29102.38,29108.0,147.63358
2023-07-25 05:30:00,29108.01,29139.86,29108.0,29129.22,205.71067
2023-07-25 05:45:00,29129.22,29147.35,29116.0,29128.34,174.58625
2023-07-25 06:00:00,29128.35,29147.5,29116.76,29144.01,222.68513
2023-07-25 06:15:00,29144.01,29147.66,29125.06,29146.08,143.12607
2023-07-25 06:30:00,29146.07,29146.94,29116.0,29118.52,342.78013
2023-07-25 06:45:00,29118.53,29144.69,29116.24,29144.67,121.97806
2023-07-25 07:00:00,29144.67,29165.3,29142.43,29147.62,182.50956
2023-07-25 07:15:00,29147.61,29157.7,29136.79,29157.7,167.24528
2023-07-25 07:30:00,29157.69,29158.33,29139.32,29146.86,167.64456
2023-07-25 07:45:00,29146.86,29148.01,29123.63,29142.46,225.00906
2023-07-25 08:00:00,29142.46,29157.63,29126.0,29126.01,214.28603
2023-07-25 08:15:00,29126.0,29150.0,29126.0,29150.0,134.89075
2023-07-25 08:30:00,29149.99,29177.37,29136.0,29158.6,176.72165
2023-07-25 08:45:00,29158.59,29198.0,29158.59,29191.43,230.90699
2023-07-25 09:00:00,29191.43,29192.2,29176.8,29180.01,205.20953
2023-07-25 09:15:00,29180.0,29205.3,29174.0,29205.3,202.8004
2023-07-25 09:30:00,29205.29,29282.0,29177.5,29212.79,504.85416
2023-07-25 09:45:00,29212.79,29226.04,29162.5,29167.31,269.81909
2023-07-25 10:00:00,29167.32,29185.0,29147.83,29182.61,263.03793
2023-07-25 10:15:00,29182.61,29198.97,29172.82,29195.77,187.52533
2023-07-25 10:30:00,29195.78,29195.78,29170.04,29181.99,142.40895
2023-07-25 10:45:00,29181.99,29182.0,29161.19,29164.99,117.90872
2023-07-25 11:00:00,29165.0,29166.0,29155.36,29158.4,147.04611
2023-07-25 11:15:00,29158.4,29159.8,29149.42,29157.44,154.2836
2023-07-25 11:30:00,29157.45,29168.9,29126.0,29126.0,260.61098
2023-07-25 11:45:00,29126.01,29134.0,29120.0,29128.29,208.27812
2023-07-25 12:00:00,29128.29,29143.95,29114.0,29120.54,225.95751
2023-07-25 12:15:00,29120.55,29143.59,29098.04,29138.62,338.4325
2023-07-25 12:30:00,29138.62,29141.57,29125.12,29125.13,109.25856
2023-07-25 12:45:00,29125.12,29132.5,29108.69,29118.0,166.77441
2023-07-25 13:00:00,29118.01,29152.0,29082.84,29109.05,302.95842
2023-07-25 13:15:00,29109.06,29164.54,29109.05,29143.99,311.84782
2023-07-25 13:30:00,29144.0,29339.16,29143.99,29327.31,1099.59964
2023-07-25 13:45:00,29327.31,29337.51,29214.35,29277.67,727.46747
2023-07-25 14:00:00,29277.67,29320.0,29250.72,29318.27,521.57393
2023-07-25 14:15:00,29318.27,29340.57,29252.81,29271.0,751.33073
2023-07-25 14:30:00,29271.0,29271.01,29185.0,29194.98,527.31869
2023-07-25 14:45:00,29194.98,29212.47,29156.19,29177.5,348.68956
2023-07-25 15:00:00,29177.5,29217.39,29168.0,29201.22,276.59428
2023-07-25 15:15:00,29201.22,29233.44,29189.45,29197.99,224.45154
2023-07-25 15:30:00,29198.0,29222.5,29182.16,29222.5,238.23276
2023-07-25 15:45:00,29222.5,29226.87,29178.01,29181.51,648.0927
2023-07-25 16:00:00,29181.5,29251.41,29181.5,29249.84,285.97655
2023-07-25 16:15:00,29249.83,29295.76,29225.48,29230.88,261.80983
2023-07-25 16:30:00,29230.89,29255.0,29220.0,29242.93,159.85207
2023-07-25 16:45:00,29242.94,29242.94,29200.01,29228.79,207.60749
2023-07-25 17:00:00,29228.78,29237.11,29188.0,29194.73,271.87258
2023-07-25 17:15:00,29194.73,29270.0,29194.72,29268.01,198.59875
2023-07-25 17:30:00,29268.01,29286.77,29253.24,29267.39,170.18962
2023-07-25 17:45:00,29267.39,29276.0,29238.23,29275.99,144.9149
2023-07-25 18:00:00,29276.0,29300.0,29260.11,29288.0,237.28591
2023-07-25 18:15:00,29288.0,29288.01,29268.17,29277.99,135.08468
2023-07-25 18:30:00,29277.98,29376.0,29277.98,29292.99,444.36722
2023-07-25 18:45:00,29292.99,29312.0,29256.6,29264.01,260.20384
2023-07-25 19:00:00,29264.01,29277.95,29258.03,29265.61,140.30559
2023-07-25 19:15:00,29265.61,29269.6,29249.05,29257.34,151.82271
2023-07-25 19:30:00,29257.35,29265.92,29225.35,29226.99,193.26697
2023-07-25 19:45:00,29226.99,29231.62,29196.84,29198.83,212.00457
2023-07-25 20:00:00,29198.82,29237.18,29183.93,29200.68,323.65921
2023-07-25 20:15:00,29200.69,29232.8,29200.68,29232.79,131.74931
2023-07-25 20:30:00,29232.8,29235.75,29222.0,29224.0,125.65279
2023-07-25 20:45:00,29224.0,29241.35,29223.99,29229.85,155.67225
2023-07-25 21:00:00,29229.84,29234.0,29224.0,29234.0,109.75525
2023-07-25 21:15:00,29233.99,29245.37,29233.99,29245.36,68.76251
2023-07-25 21:30:00,29245.36,29245.37,29228.66,29228.67,68.33556
2023-07-25 21:45:00,29228.67,29228.93,29214.35,29228.93,79.08963
2023-07-25 22:00:00,29228.92,29255.99,29228.0,29238.42,153.05743
2023-07-25 22:15:00,29238.42,29238.43,29214.35,29220.68,101.48841
2023-07-25 22:30:00,29220.69,29225.35,29214.35,29224.77,78.30524
2023-07-25 22:45:00,29224.77,29224.78,29206.45,29206.46,108.7693
2023-07-25 23:00:00,29206.45,29219.92,29199.62,29201.99,90.6285
2023-07-25 23:15:00,29201.99,29215.26,29201.99,29215.26,86.33227
2023-07-25 23:30:00,29215.26,29235.0,29206.35,29223.46,107.40848
2023-07-25 23:45:00,29223.45,29247.3,29223.45,29228.91,122.90371
2023-07-26 00:00:00,29228.91,29233.71,29204.48,29208.0,179.58235
2023-07-26 00:15:00,29207.99,29216.11,29140.0,29191.65,238.24948
2023-07-26 00:30:00,29191.66,29191.66,29156.01,29185.0,132.84695
2023-07-26 00:45:00,29185.0,29185.01,29166.76,29166.76,123.61428
2023-07-26 01:00:00,29166.77,29174.0,29122.89,29149.44,171.14227
2023-07-26 01:15:00,29149.44,29171.79,29143.74,29154.0,137.60616
2023-07-26 01:30:00,29154.0,29156.57,29096.94,29142.12,305.13633
2023-07-26 01:45:00,29142.12,29152.35,29130.46,29131.01,165.56451
2023-07-26 02:00:00,29131.01,29157.12,29131.0,29144.98,228.61131
2023-07-26 02:15:00,29144.99,29189.34,29140.0,29189.33,109.07965
2023-07-26 02:30:00,29189.33,29190.44,29161.52,29182.16,391.54981
2023-07-26 02:45:00,29182.16,29299.0,29178.0,29288.57,246.46377
2023-07-26 03:00:00,29288.57,29412.88,29256.37,29310.54,945.14008
2023-07-26 03:15:00,29310.53,29324.24,29232.36,29234.0,584.78239
2023-07-26 03:30:00,29234.0,29247.76,29210.0,29247.76,221.79619
2023-07-26 03:45:00,29247.75,29255.96,29241.04,29242.81,120.28416
2023-07-26 04:00:00,29242.8,29242.81,29220.39,29228.54,152.93708
2023-07-26 04:15:00,29228.55,29234.0,29210.03,29218.01,257.28806
2023-07-26 04:30:00,29218.02,29234.31,29202.15,29204.25,184.72141
2023-07-26 04:45:00,29204.26,29211.63,29200.0,29201.19,66.02182
2023-07-26 05:00:00,29201.2,29221.0,29198.17,29215.99,175.901
2023-07-26 05:15:00,29216.0,29247.15,29215.05,29228.55,176.89757
2023-07-26 05:30:00,29228.56,29266.34,29219.48,29259.3,149.80368
2023-07-26 05:45:00,29259.3,29277.1,29259.3,29268.12,258.72101
2023-07-26 06:00:00,29268.12,29270.37,29252.14,29253.97,206.98285
2023-07-26 06:15:00,29253.97,29270.0,29253.96,29262.24,154.51345
2023-07-26 06:30:00,29262.25,29320.84,29180.0,29209.56,661.16943
2023-07-26 06:45:00,29209.57,29227.5,29187.64,29209.99,228.69361
2023-07-26 07:00:00,29209.99,29245.0,29209.02,29240.0,141.5837
