timestamp,close,high,low,n,open,volume,vw
2025-01-22 14:00:00+00:00,606.48,606.545,605.37,903,605.93,89096,605.792483
2025-01-22 15:00:00+00:00,606.54,607.06,606.02,1292,606.53,100932,606.7163
2025-01-22 16:00:00+00:00,607.63,607.77,606.28,1180,606.545,70147,607.065558
2025-01-22 17:00:00+00:00,607.33,607.82,607.31,1012,607.7,60941,607.544848
2025-01-22 18:00:00+00:00,607.05,607.61,606.95,1111,607.28,60668,607.265696
2025-01-22 19:00:00+00:00,607.59,607.61,606.8,1257,607.03,79176,607.082659
2025-01-22 20:00:00+00:00,606.33,607.57,606.24,2670,607.52,335482,606.848152
2025-01-22 21:00:00+00:00,606.36,606.4,606.19,12,606.4,7720,606.323368
2025-01-23 14:00:00+00:00,606.18,606.285,605.555,706,605.79,51584,606.014377
2025-01-23 15:00:00+00:00,606.89,606.91,605.63,1204,606.21,81708,606.205693
2025-01-23 16:00:00+00:00,607.265,607.82,606.44,1732,606.91,162134,607.239095
2025-01-23 17:00:00+00:00,607.675,607.675,606.9,1125,607.22,53576,607.230712
2025-01-23 18:00:00+00:00,607.75,608.27,607.61,1278,607.71,62842,608.005533
2025-01-23 19:00:00+00:00,607.94,608.01,607.31,1218,607.68,56331,607.646979
2025-01-23 20:00:00+00:00,609.63,609.63,607.63,2477,607.71,180417,608.651122
2025-01-23 21:00:00+00:00,609.17,609.47,609.12,40,609.47,28413,609.331451
2025-01-24 14:00:00+00:00,610.32,610.77,609.72,1502,609.795,127736,610.227866
2025-01-24 15:00:00+00:00,609.21,610.52,609.13,1935,610.37,110195,609.634327
2025-01-24 16:00:00+00:00,609.51,610.32,609.13,1531,609.16,60700,609.760468
2025-01-24 17:00:00+00:00,608.61,610.045,608.52,1470,609.49,59441,609.385447
2025-01-24 18:00:00+00:00,607.55,608.89,607.35,1637,608.58,90679,608.273126
2025-01-24 19:00:00+00:00,607.38,607.9,606.96,2029,607.52,91114,607.403019
2025-01-24 20:00:00+00:00,607.92,608.15,606.82,3094,607.36,188221,607.513647
2025-01-24 21:00:00+00:00,607.8,607.91,607.79,12,607.82,6740,607.825522
2025-01-27 13:00:00+00:00,595.72,596.38,594.7,11,594.7,880,595.72
2025-01-27 14:00:00+00:00,598.61,598.66,594.68,2113,594.82,201062,597.354869
2025-01-27 15:00:00+00:00,598.085,599.64,596.705,2973,598.6,232816,598.383069
2025-01-27 16:00:00+00:00,596.83,598.205,596.28,1692,598.01,95348,597.009145
2025-01-27 17:00:00+00:00,596.22,598.2,596.16,1380,596.82,102934,596.968994
2025-01-27 18:00:00+00:00,596.615,597.385,596.05,978,596.23,65129,596.665004
2025-01-27 19:00:00+00:00,596.915,599.115,596.33,1448,596.625,112634,597.822267
2025-01-27 20:00:00+00:00,599.49,599.56,596.38,3164,597.0,390830,598.467719
2025-01-27 21:00:00+00:00,599.66,600.01,599.62,6,599.62,800,599.7425
2025-01-28 14:00:00+00:00,598.89,600.72,597.36,1519,600.71,125514,599.177117
2025-01-28 15:00:00+00:00,603.03,603.045,598.97,1788,599.03,137241,601.571335
2025-01-28 16:00:00+00:00,602.49,603.56,601.0,1536,603.21,96404,602.166849
2025-01-28 17:00:00+00:00,603.8,604.03,602.45,1119,602.565,61910,603.312334
2025-01-28 18:00:00+00:00,603.795,604.78,603.63,1071,603.95,82099,604.269559
2025-01-28 19:00:00+00:00,605.155,605.245,603.24,1540,603.81,88744,604.441028
2025-01-28 20:00:00+00:00,604.5,605.37,604.38,2844,605.105,242650,604.849794
2025-01-29 14:00:00+00:00,603.26,603.98,602.49,871,603.715,58496,603.165854
2025-01-29 15:00:00+00:00,602.85,604.1,602.51,1433,603.32,98898,603.285511
2025-01-29 16:00:00+00:00,602.29,603.115,602.01,1243,602.81,60967,602.56866
2025-01-29 17:00:00+00:00,602.07,603.45,602.025,853,602.26,45046,602.896138
2025-01-29 18:00:00+00:00,601.495,602.57,599.7,1222,602.11,77510,601.428447
2025-01-29 19:00:00+00:00,602.19,603.15,599.27,1573,601.42,144798,601.218889
2025-01-29 20:00:00+00:00,601.82,603.61,600.8,2021,602.3,157758,602.077176
2025-01-29 21:00:00+00:00,601.81,601.91,601.81,98,601.81,46976,601.811611
2025-01-30 14:00:00+00:00,604.98,605.97,603.41,1084,603.71,99286,604.473038
2025-01-30 15:00:00+00:00,601.555,604.91,601.455,1664,604.85,137024,603.283223
2025-01-30 16:00:00+00:00,603.97,604.34,600.81,1379,601.42,110557,602.479829
2025-01-30 17:00:00+00:00,603.3,604.02,602.105,881,603.87,76201,603.084008
2025-01-30 18:00:00+00:00,604.95,605.05,603.24,1013,603.33,77623,604.317646
2025-01-30 19:00:00+00:00,605.63,605.675,604.58,829,604.94,57775,604.97502
2025-01-30 20:00:00+00:00,604.78,606.59,601.845,3356,605.68,312592,604.55681
2025-01-30 21:00:00+00:00,604.78,605.19,604.78,20,605.19,12800,605.035797
2025-01-31 14:00:00+00:00,608.13,608.13,607.075,1010,607.5,88439,607.670721
2025-01-31 15:00:00+00:00,609.45,609.61,608.09,1446,608.14,103852,609.030835
2025-01-31 16:00:00+00:00,608.865,609.945,608.56,1413,609.47,72610,609.390846
2025-01-31 17:00:00+00:00,609.1,609.68,608.05,1364,608.9,108401,609.100791
2025-01-31 18:00:00+00:00,605.415,609.33,604.86,2563,609.04,205086,606.762823
2025-01-31 19:00:00+00:00,603.6,605.865,601.98,2465,605.1,155870,604.043838
2025-01-31 20:00:00+00:00,601.785,603.5,601.075,3817,603.5,351491,601.945003
2025-01-31 21:00:00+00:00,601.86,601.86,601.86,1,601.86,117,601.86
2025-02-03 13:00:00+00:00,593.23,593.23,591.91,2,591.91,200,592.57
2025-02-03 14:00:00+00:00,592.02,594.33,591.65,2003,592.26,187937,592.904506
2025-02-03 15:00:00+00:00,598.01,598.56,590.49,4698,591.75,433059,594.011338
2025-02-03 16:00:00+00:00,597.35,599.23,595.82,2274,597.75,161090,598.218935
2025-02-03 17:00:00+00:00,597.59,598.7,596.02,2076,597.38,121392,597.106655
2025-02-03 18:00:00+00:00,598.84,599.0,596.11,2134,597.22,118710,597.787381
2025-02-03 19:00:00+00:00,599.66,600.28,598.545,2267,598.82,147133,599.435264
2025-02-03 20:00:00+00:00,597.7,600.02,597.4,3844,599.74,283202,598.394992
2025-02-03 21:00:00+00:00,601.0,601.0,597.77,63,597.77,19534,599.206854
2025-02-04 14:00:00+00:00,599.015,599.17,597.31,1202,597.635,120922,598.316238
2025-02-04 15:00:00+00:00,600.31,601.26,599.11,1491,599.11,131792,600.66431
2025-02-04 16:00:00+00:00,601.34,602.065,600.54,1233,600.6,109443,601.44909
2025-02-04 17:00:00+00:00,601.02,601.605,599.42,1057,601.36,67475,600.479183
2025-02-04 18:00:00+00:00,600.71,601.24,600.13,892,600.98,43501,600.900148
2025-02-04 19:00:00+00:00,601.41,602.25,600.59,1075,600.68,73280,601.702213
2025-02-04 20:00:00+00:00,601.74,602.26,600.97,2312,601.52,211797,601.726191
2025-02-04 21:00:00+00:00,601.92,601.94,601.89,3,601.89,400,601.9175
2025-02-05 14:00:00+00:00,600.08,601.08,599.5,784,600.625,56122,600.506141
2025-02-05 15:00:00+00:00,600.605,601.05,598.635,1624,600.1,142112,599.971218
2025-02-05 16:00:00+00:00,602.65,602.865,600.17,1675,600.625,167725,601.444694
2025-02-05 17:00:00+00:00,602.64,603.12,602.36,909,602.63,60957,602.735938
2025-02-05 18:00:00+00:00,602.905,603.38,602.275,836,602.675,50183,602.830147
2025-02-05 19:00:00+00:00,603.065,603.6,602.88,1016,602.925,62637,603.248837
2025-02-05 20:00:00+00:00,604.14,604.36,602.97,2315,603.065,193065,603.659047
2025-02-06 14:00:00+00:00,605.23,606.095,605.06,996,605.99,85527,605.543668
2025-02-06 15:00:00+00:00,604.635,605.93,604.17,1260,605.23,79725,604.996339
2025-02-06 16:00:00+00:00,605.125,605.66,604.6,782,604.63,62181,605.227156
2025-02-06 17:00:00+00:00,605.61,605.76,604.755,738,605.145,51385,605.327677
2025-02-06 18:00:00+00:00,605.175,605.99,605.07,815,605.68,57134,605.458672
2025-02-06 19:00:00+00:00,603.63,605.475,602.63,1225,605.08,99249,604.283734
2025-02-06 20:00:00+00:00,606.24,606.42,603.54,2384,603.72,242727,605.373154
2025-02-06 21:00:00+00:00,605.04,605.99,605.0,29,605.99,2616,605.127459
2025-02-07 14:00:00+00:00,607.725,608.095,606.63,1176,606.84,119701,607.350137
2025-02-07 15:00:00+00:00,603.3,607.09,601.32,1849,607.09,136829,604.463505
2025-02-07 16:00:00+00:00,601.65,604.42,601.3,1754,603.53,94952,602.503303
2025-02-07 17:00:00+00:00,602.105,602.69,600.64,1038,601.28,56638,601.986328
2025-02-07 18:00:00+00:00,601.13,603.695,601.13,925,602.12,39226,602.811758
2025-02-07 19:00:00+00:00,601.12,601.595,600.42,1329,601.135,70028,601.140455
2025-02-07 20:00:00+00:00,600.825,601.26,600.095,2868,601.1,164066,600.762243
2025-02-07 21:00:00+00:00,600.97,600.99,600.97,5,600.99,343,600.98
2025-02-10 13:00:00+00:00,604.35,604.35,603.73,2,603.73,420,604.04
2025-02-10 14:00:00+00:00,603.495,604.11,602.74,990,604.11,92458,603.394766
2025-02-10 15:00:00+00:00,604.84,605.305,603.355,1431,603.375,93917,604.652325
2025-02-10 16:00:00+00:00,604.435,605.08,603.86,1086,605.08,72276,604.345681
2025-02-10 17:00:00+00:00,604.61,604.61,603.24,820,604.3,31544,603.975145
2025-02-10 18:00:00+00:00,605.09,605.24,604.58,907,604.58,43002,604.843026
2025-02-10 19:00:00+00:00,604.93,605.49,604.7,767,604.7,54713,605.130207
2025-02-10 20:00:00+00:00,604.84,605.175,604.29,1983,604.925,149577,604.736716
2025-02-11 13:00:00+00:00,602.71,602.71,602.71,1,602.71,250,602.71
2025-02-11 14:00:00+00:00,603.28,603.57,602.47,815,602.56,61259,603.249134
2025-02-11 15:00:00+00:00,604.69,605.22,602.71,1550,603.3,70506,603.856553
2025-02-11 16:00:00+00:00,604.22,605.05,604.03,1452,604.74,72911,604.630863
2025-02-11 17:00:00+00:00,603.78,604.42,603.11,1443,604.18,89133,603.878174
2025-02-11 18:00:00+00:00,604.61,605.29,603.54,1281,603.69,67498,604.210086
2025-02-11 19:00:00+00:00,605.385,605.85,604.43,1136,604.69,58143,605.057219
2025-02-11 20:00:00+00:00,605.23,605.64,604.66,2286,605.485,211521,605.061469
2025-02-12 13:00:00+00:00,599.17,605.43,598.83,15,605.43,1811,600.664648
2025-02-12 14:00:00+00:00,601.295,601.63,598.41,1258,598.41,105984,600.321099
