timestamp,close,high,low,n,open,volume,vw
2024-08-30 18:00:00+00:00,211.41,212.13,210.94,650,210.945,41998,211.49853
2024-08-30 19:00:00+00:00,214.2,214.565,210.925,1807,211.3,138315,213.060557
2024-09-03 13:00:00+00:00,213.93,219.79,212.86,1502,215.19,115566,216.409077
2024-09-03 14:00:00+00:00,213.87,218.62,212.69,2309,213.59,205303,216.317999
2024-09-03 15:00:00+00:00,214.72,215.36,213.37,1353,213.925,105179,214.398037
2024-09-03 16:00:00+00:00,214.89,215.62,214.17,637,214.955,38002,215.050558
2024-09-03 17:00:00+00:00,213.855,215.32,213.82,620,214.82,34546,214.563078
2024-09-03 18:00:00+00:00,210.65,214.02,210.49,1250,213.925,90349,211.781075
2024-09-03 19:00:00+00:00,210.66,212.0,209.65,2042,210.81,137819,210.870352
2024-09-04 13:00:00+00:00,217.95,218.195,210.57,1036,210.61,101197,215.190663
2024-09-04 14:00:00+00:00,220.155,220.53,215.75,1846,216.95,188060,218.858728
2024-09-04 15:00:00+00:00,218.86,221.33,218.53,1532,220.2,131341,220.086133
2024-09-04 16:00:00+00:00,221.83,222.13,218.79,820,219.015,67030,221.157383
2024-09-04 17:00:00+00:00,220.52,222.18,220.36,689,221.71,68870,221.352808
2024-09-04 18:00:00+00:00,218.33,221.56,218.33,862,220.5,60066,220.149585
2024-09-04 19:00:00+00:00,219.43,220.365,217.6,1607,218.435,105629,218.917584
2024-09-05 13:00:00+00:00,229.62,230.54,222.64,1521,223.67,138303,228.218587
2024-09-05 14:00:00+00:00,231.085,234.99,229.9,1759,230.6,188791,232.973753
2024-09-05 15:00:00+00:00,225.91,231.53,225.68,1137,231.22,77243,228.175557
2024-09-05 16:00:00+00:00,228.78,230.51,225.85,1242,225.85,160598,228.493721
2024-09-05 17:00:00+00:00,231.01,231.15,227.39,985,228.79,68779,229.518507
2024-09-05 18:00:00+00:00,230.3,231.19,229.33,1001,231.19,60319,230.249277
2024-09-05 19:00:00+00:00,230.04,230.24,228.41,1974,230.24,136823,229.335694
2024-09-06 12:00:00+00:00,234.14,234.14,234.14,1,234.14,100,234.14
2024-09-06 13:00:00+00:00,224.27,233.53,223.17,2094,232.645,239771,226.703324
2024-09-06 14:00:00+00:00,218.3,224.61,217.52,1907,223.625,185118,220.819677
2024-09-06 15:00:00+00:00,216.77,219.87,215.64,1499,218.33,126487,217.371868
2024-09-06 16:00:00+00:00,214.96,217.46,214.42,1167,216.83,80715,215.928417
2024-09-06 17:00:00+00:00,214.17,216.955,214.135,1200,214.995,86874,215.454719
2024-09-06 18:00:00+00:00,214.225,214.76,213.18,957,214.39,62853,213.958677
2024-09-06 19:00:00+00:00,210.62,215.09,210.585,2209,214.255,171869,212.764308
2024-09-09 13:00:00+00:00,218.455,218.89,213.7,1557,216.16,112444,216.441669
2024-09-09 14:00:00+00:00,215.085,219.81,215.06,1429,218.565,101705,217.670867
2024-09-09 15:00:00+00:00,216.48,216.48,214.44,818,215.0,48573,215.448795
2024-09-09 16:00:00+00:00,218.19,218.34,216.21,627,216.57,39451,217.374685
2024-09-09 17:00:00+00:00,216.6,218.78,216.6,575,218.2,37658,217.896127
2024-09-09 18:00:00+00:00,216.365,217.6,216.16,557,216.92,37816,216.816489
2024-09-09 19:00:00+00:00,216.41,217.11,215.4,1392,216.2,78738,216.471105
2024-09-10 12:00:00+00:00,219.95,219.95,219.95,9,219.95,638,219.95
2024-09-10 13:00:00+00:00,225.11,225.3,219.15,1495,220.02,135905,222.377538
2024-09-10 14:00:00+00:00,223.0,226.4,221.54,1225,225.41,95945,224.235928
2024-09-10 15:00:00+00:00,220.89,223.98,220.78,881,223.195,59077,222.98345
2024-09-10 16:00:00+00:00,219.5,220.88,218.72,1193,220.8,66939,219.73347
2024-09-10 17:00:00+00:00,222.06,222.34,219.195,785,219.22,44646,221.113183
2024-09-10 18:00:00+00:00,223.57,223.87,222.14,718,222.14,47977,223.181049
2024-09-10 19:00:00+00:00,226.32,226.35,222.93,1763,223.4,130529,224.910095
2024-09-11 13:00:00+00:00,221.79,224.45,219.86,1425,224.45,98467,222.01934
2024-09-11 14:00:00+00:00,217.89,223.65,216.83,2399,221.39,178766,219.464504
2024-09-11 15:00:00+00:00,221.81,221.91,217.11,1822,217.84,138852,219.979673
2024-09-11 16:00:00+00:00,222.0,223.1,221.78,1359,221.84,98994,222.362468
2024-09-11 17:00:00+00:00,223.67,224.39,221.95,1080,222.0,75608,223.326349
2024-09-11 18:00:00+00:00,224.76,227.11,223.45,1856,223.56,143068,225.477085
2024-09-11 19:00:00+00:00,228.14,228.4,224.59,2162,224.68,164724,226.908454
2024-09-11 20:00:00+00:00,227.54,227.96,227.54,5,227.96,400,227.693333
2024-09-12 13:00:00+00:00,229.75,231.435,224.06,1576,224.93,153835,229.253687
2024-09-12 14:00:00+00:00,227.255,230.54,226.61,1129,230.105,89689,229.019833
2024-09-12 15:00:00+00:00,227.125,230.2,226.7,645,227.415,40219,228.253174
2024-09-12 16:00:00+00:00,229.48,229.61,227.23,486,227.23,26438,228.588476
2024-09-12 17:00:00+00:00,230.11,230.78,229.26,561,229.565,37337,230.178832
2024-09-12 18:00:00+00:00,229.3,230.125,227.47,815,230.125,45672,229.140702
2024-09-12 19:00:00+00:00,229.8,230.23,228.9,1423,229.34,74446,229.614441
2024-09-13 13:00:00+00:00,229.8,232.62,226.42,1678,227.86,133133,230.664302
