datetime,timestamp,open,high,low,close,volume
2026-04-27 00:30:00,1777249800000,78440.0,78787.8,78357.9,78765.2,79.5945
2026-04-27 00:45:00,1777250700000,78774.8,79323.8,78728.7,79215.0,210.4426
2026-04-27 01:00:00,1777251600000,79284.2,79450.0,79074.5,79087.0,129.198
2026-04-27 01:15:00,1777252500000,79091.5,79091.5,78673.4,78876.2,69.1887
2026-04-27 01:30:00,1777253400000,78866.0,79131.2,78807.6,79008.1,29.9663
2026-04-27 01:45:00,1777254300000,79017.8,79345.4,79017.8,79234.4,47.7597
2026-04-27 02:00:00,1777255200000,79237.5,79270.1,79041.9,79150.1,21.5659
2026-04-27 02:15:00,1777256100000,79142.4,79224.6,78993.1,79085.5,20.3018
2026-04-27 02:30:00,1777257000000,79090.0,79214.7,79000.0,79030.7,49.5469
2026-04-27 02:45:00,1777257900000,79027.7,79160.0,79027.6,79087.8,17.3052
2026-04-27 03:00:00,1777258800000,79041.9,79209.2,79037.0,79168.4,32.5333
2026-04-27 03:15:00,1777259700000,79163.4,79230.0,79133.0,79188.8,27.6096
2026-04-27 03:30:00,1777260600000,79200.0,79265.4,79136.2,79195.1,18.565
2026-04-27 03:45:00,1777261500000,79195.1,79216.8,79033.7,79065.2,27.2701
2026-04-27 04:00:00,1777262400000,79065.2,79092.1,78958.0,79010.9,21.9356
2026-04-27 04:15:00,1777263300000,79010.9,79084.2,78959.3,79084.2,7.107
2026-04-27 04:30:00,1777264200000,79084.2,79122.4,78982.5,79030.1,33.0609
2026-04-27 04:45:00,1777265100000,79030.1,79046.3,78830.0,78882.6,30.4335
2026-04-27 05:00:00,1777266000000,78885.6,78898.8,78331.6,78347.0,66.6413
2026-04-27 05:15:00,1777266900000,78351.4,78366.3,77758.7,77796.8,320.7857
2026-04-27 05:30:00,1777267800000,77788.0,77822.1,77522.9,77750.5,293.7142
2026-04-27 05:45:00,1777268700000,77736.6,77811.8,77693.7,77735.1,52.8412
2026-04-27 06:00:00,1777269600000,77728.1,77750.0,77624.0,77683.9,15.9605
2026-04-27 06:15:00,1777270500000,77684.0,77831.5,77650.1,77686.6,74.5156
2026-04-27 06:30:00,1777271400000,77686.6,77686.6,77409.6,77568.2,95.1361
2026-04-27 06:45:00,1777272300000,77560.5,77702.1,77560.5,77670.1,36.3377
2026-04-27 07:00:00,1777273200000,77670.0,77692.1,77519.3,77599.9,38.8245
2026-04-27 07:15:00,1777274100000,77599.4,77694.4,77521.2,77645.1,8.6094
2026-04-27 07:30:00,1777275000000,77647.5,77647.5,77540.0,77634.7,12.0365
2026-04-27 07:45:00,1777275900000,77634.7,77699.1,77556.7,77556.7,8.8967
2026-04-27 08:00:00,1777276800000,77556.3,77682.9,77553.7,77590.6,17.7111
2026-04-27 08:15:00,1777277700000,77590.6,77640.9,77520.6,77521.4,20.8032
2026-04-27 08:30:00,1777278600000,77525.6,77621.2,77508.7,77574.2,42.0889
2026-04-27 08:45:00,1777279500000,77575.6,77770.0,77575.6,77763.5,58.0651
2026-04-27 09:00:00,1777280400000,77759.5,77809.4,77740.0,77803.6,17.4987
2026-04-27 09:15:00,1777281300000,77804.8,77809.7,77660.1,77739.1,16.2975
2026-04-27 09:30:00,1777282200000,77739.1,77928.5,77719.1,77907.0,19.2575
2026-04-27 09:45:00,1777283100000,77907.1,77941.1,77856.1,77856.1,8.8296
2026-04-27 10:00:00,1777284000000,77852.2,77900.0,77760.1,77771.7,10.5285
2026-04-27 10:15:00,1777284900000,77774.9,77796.1,77747.2,77767.9,27.906
2026-04-27 10:30:00,1777285800000,77767.9,77877.0,77756.3,77832.3,8.8414
2026-04-27 10:45:00,1777286700000,77832.3,77859.9,77800.6,77817.8,4.0923
